#OTU ID,C18p_CWB1_5ul_BD8_01_7590,C18p_MRM1_5ul_GD1_01_7522,C18p_CWB3_5ul_BE2_01_7592,C18p_FPP2_5ul_RC1_01_7635,C18p_FWB2_5ul_BD6_01_7587,C18p_MWB2_5ul_GC1_01_7507,C18p_RPP1_5ul_GE5_01_7543,C18p_RPB2_5ul_BA8_01_7557,C18p_BRM1_5ul_GC6_01_7518,C18p_FRR2_5ul_RA8_01_7616,C18p_CRR1_5ul_RB2_01_7619,C18p_BRM2_5ul_GC7_01_7519,C18p_SPB2_5ul_RC7_01_7644,C18p_BWB3_5ul_GB7_01_7504,C18p_RRR2_5ul_GD5_01_7528,C18p_BRR1_5ul_GD7_01_7531,C18p_CPP2_5ul_RC4_01_7639,C18p_MRR1_5ul_GE2_01_7535,C18p_MPB1_5ul_BB5_01_7564,C18p_SRM1_5ul_BE3_01_7598,C18p_SPP3_5ul_RB7_01_7632,C18p_BPP3_5ul_BA3_01_7549,C18p_BWB1_5ul_GB5_01_7502,C18p_BRM3_5ul_GC8_01_7520,C18p_MRM3_5ul_GD3_01_7524,C18p_SRR2_5ul_RA5_01_7612,C18p_BWA1_5ul_GA4_01_7489,C18p_CWA3_5ul_BD1_01_7579,C18p_RPP3_5ul_GE7_01_7545,C18p_RPB3_5ul_BB1_01_7558,C18p_BWB2_5ul_GB6_01_7503,C18p_CPB3_5ul_RD6_01_7653,C18p_CWA1_5ul_Rerun_BC7_01_7679,C18p_FWA1_5ul_BC4_01_7573,C18p_SPB3_5ul_RC8_01_7645,C18p_MPB2_5ul_BB6_01_7565,C18p_CRM3_5ul_RA3_01_7608,C18p_RRR1_5ul_GD4_01_7527,C18p_BWA2_5ul_Rerun_GA5_01_7684,C18p_SRM3_5ul_BE5_01_7600,C18p_RWA3_5ul_GA3_01_7487,C18p_RRM2_5ul_GC4_01_7515,C18p_MPP3_5ul_Rerun_BA6_01_7676,C18p_FWB1_5ul_BD5_01_7586,C18p_SWB2_5ul_BD3_01_7583,C18p_SWA3_5ul_RerunSet_BC3_01_7667,C18p_CRR3_5ul_RB4_01_7621,C18p_MRM2_5ul_GD2_01_7523,C18p_CRR2_5ul_RB3_01_7620,C18p_RWB1_5ul_GB2_01_7498,C18p_SRR1_5ul_RA4_01_7611,C18p_FRM3_5ul_BE8_01_7604,C18p_FRR3_5ul_RB1_01_7617,C18p_SWB1_5ul_BD2_01_7582,C18p_FPB3_5ul_RD3_01_7649,C18p_RWB2_5ul_GB3_01_7499,C18p_MRR2_5ul_GE3_01_7536,C18p_MRR3_5ul_GE4_01_7537,C18p_RRM1_5ul_GC3_01_7511,C18p_FWA3_5ul_BC6_01_7575,C18p_CPP3_5ul_RC5_01_7640,C18p_MWA3_5ul_GB1_01_7495,C18p_MPP2_5ul_BA5_01_7552,C18p_BRR2_5ul_GD8_01_7532,C18p_BPB1_5ul_BB2_01_7560,C18p_RRM3_5ul_GC5_01_7516,C18p_BPB2_5ul_BB3_01_7561,C18p_CRM2_5ul_RA2_01_7607,C18p_MPB3_5ul_BB7_01_7566,C18p_FRR1_5ul_RA7_01_7615,C18p_SPP1_5ul_RB5_01_7630,C18p_BPP1_5ul_BA1_01_7547,C18p_FWA2_5ul_BC5_01_7574,C18p_SWA1_5ul_RerunSet_BC1_01_7665,C18p_BWA3_5ul_GA6_01_7491,C18p_FPP1_5ul_RB8_01_7634,C18p_CPB2_5ul_RD5_01_7652,C18p_CWB2_5ul_BE1_01_7591,C18p_FPP3_5ul_RC2_01_7636,C18p_MWB3_5ul_GC2_01_7508,C18p_SWB3_5ul_BD4_01_7584,C18p_BRR3_5ul_GE1_01_7533,C18p_RPP2_5ul_GE6_01_7544,C18p_CPP1_5ul_RC3_01_7638,C18p_MWB1_5ul_GB8_01_7506,C18p_SRM2_5ul_BE4_01_7599,C18p_BPP2_5ul_BA2_01_7548,C18p_SPB1_5ul_RC6_01_7643,C18p_FPB1_5ul_RD1_01_7647,C18p_RWA2_5ul_GA2_01_7486,C18p_SRR3_5ul_RA6_01_7613,C18p_RWB3_5ul_GB4_01_7500,C18p_FWB3_5ul_BD7_01_7588,C18p_BPB3_5ul_BB4_01_7562,C18p_RPB1_5ul_BA7_01_7556,C18p_SWA2_5ul_RerunSet_BC2_01_7666,C18p_MPP1_5ul_BA4_01_7551,C18p_FPB2_5ul_RD2_01_7648,C18p_RWA1_5ul_GA1_01_7485,C18p_MWA1_5ul_GA7_01_7493,C18p_CWA2_5ul_BC8_01_7578,C18p_FRM1_5ul_BE6_01_7602,C18p_SPP2_5ul_RB6_01_7631,C18p_RRR3_5ul_GD6_01_7529,C18p_CRM1_5ul_RA1_01_7606,C18p_CPB1_5ul_RD4_01_7651,C18p_FRM2_5ul_BE7_01_7603,C18p_MWA2_5ul_GA8_01_7494
296.1537_ 82.3791,432810,0,54257.80078,101437,0,0,0,0,0,88691.20313,66242.79688,0,0,0,0,0,524434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80647.60156,0,0,0,115609,0,221202,0,0,0,0,0,0,0,549680,0,521753,0,0,0,91948.39844,0,0,0,0,0,0,0,74979.39844,0,0,0,0,0,0,123617,0,80951.5,0,0,0,0,0,114738,0,35151.60156,72923.60156,0,0,0,0,150440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46468.89844,0,0,0
337.1657_227.6882,696762,0,624988,0,0,0,0,0,151363,0,546557,73058.60156,0,47533.30078,0,0,0,0,0,0,0,0,17564.69922,0,0,0,79717,0,0,0,0,637532,0,0,0,0,392224,0,0,0,0,0,0,0,0,0,0,0,575974,0,0,0,0,0,0,0,0,0,0,0,85363.5,0,0,0,0,0,0,509430,0,0,0,0,54250.10156,0,89560.39844,0,462391,55073.39844,0,0,0,0,0,0,0,0,0,0,18436.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52365,458153,0,0
1420.6139_370.7745,0,739808,0,0,0,0,0,108077,261405,0,0,534343,0,0,0,0,0,0,0,86176.70313,0,0,0,0,809144,0,0,0,0,178789,0,0,0,0,0,71493.79688,0,0,169965,147413,0,195225,0,0,0,0,0,338944,0,0,0,0,0,0,132091,0,0,0,213624,0,0,0,0,0,86308.39844,263712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117453,0,0,169312,0,0,0,0,0,110033,0,0,150000,0,0,0,0,0,0,0,0,0,0
853.9241_362.6945,0,202932,0,0,0,0,0,68968.60156,0,0,0,159500,0,0,0,0,0,109881,0,86952.10156,0,0,0,0,186318,0,104827,0,0,78506.20313,0,0,0,0,0,0,0,0,110399,0,0,82008.20313,0,0,0,0,0,103587,0,0,0,0,0,0,124175,0,110235,141597,103272,0,0,0,0,0,0,117085,73786.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74182.5,138864,0,0,0,0,0,77626.79688,0,0,0,0,0,0,0,0,0,0,0,0,0
885.5958_365.0593,0,96268.70313,0,0,0,0,0,0,67718.70313,0,0,83384.89844,0,0,0,0,0,19442.5,0,117244,0,0,0,52227,42148.60156,85965.20313,0,0,0,0,0,0,0,116053,0,0,0,0,0,92080.20313,0,0,0,0,0,0,0,133230,0,0,0,91153.70313,0,0,212345,0,0,0,0,0,0,0,0,0,75248.10156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97591.10156,0,50293.19922,0,0,0,0,0,70839,0,0,0,209740,0,0,0,101467,0,0,0,0,78645.20313,0
409.2470_ 96.8757,0,124223,0,0,0,0,0,0,134346,0,148652,779940,0,0,0,0,0,0,0,164691,0,0,0,307940,101843,38696.39844,0,0,0,0,0,0,0,0,0,0,62905.69922,0,0,126107,0,0,0,0,0,0,140482,0,133505,0,133225,0,0,0,0,0,232936,0,0,0,0,0,0,0,0,0,21978,0,0,0,0,0,0,0,0,0,0,0,0,0,111619,0,0,0,0,135292,0,0,0,0,140663,0,87462.89844,0,0,0,0,0,0,0,0,81544.89844,0,0,0,0,0,0
923.2910_307.8219,0,73854.20313,0,0,0,0,0,0,0,0,0,0,123190,0,0,0,0,0,0,0,45901.60156,78205.70313,0,79848.60156,83178.39844,0,0,0,0,0,0,0,0,0,98162.60156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44524.80078,60481.19922,83430.39844,0,0,0,96276.60156,76232,0,0,0,0,0,0,77083.60156,0,0,0,0,73082.89844,54170.80078,76442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83274.39844,68576.89844,0,0,0,0,0,0,0,0,0,0,0,0,0,35425.80078,0,0,0,0,36648.19922,0
205.0974_144.8147,0,0,240053,0,0,0,0,0,0,0,0,14786600,0,0,0,0,0,0,0,0,0,0,0,154257,110142,0,0,2770750,0,0,0,640035,0,0,0,0,0,0,0,0,73424.20313,0,0,0,0,0,0,0,0,0,0,0,95281.5,0,9290860,0,0,0,0,120947,0,0,0,73953.70313,0,0,0,726122,0,83032.89844,0,0,0,0,0,0,0,752104,0,0,0,0,0,0,0,0,0,0,9241190,61923.5,0,0,0,0,0,0,0,11064800,71235,0,128379,0,0,0,748574,0,0,0
268.1229_ 65.7119,0,0,88749.5,0,0,0,0,0,0,0,0,0,0,0,0,0,97641.39844,0,0,0,0,0,0,0,0,0,0,370122,0,0,0,460928,0,221993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210340,101274,0,614816,0,0,0,0,243382,199461,0,0,0,0,0,0,0,0,116477,0,0,2120230,0,0,0,422822,921993,145664,0,0,0,0,17503.80078,0,0,0,0,624111,0,0,0,83811.39844,0,0,0,0,628379,0,0,0,0,0,0,0,0,66621.10156,0
1426.8908_303.5203,0,0,0,97703.29688,91505,132148,0,0,0,0,0,0,150041,0,0,0,0,0,101610,0,165454,157185,0,0,0,0,0,0,0,0,0,0,0,0,121324,144088,0,0,0,0,0,0,84209,0,0,0,0,0,0,0,0,0,0,0,75856.5,0,0,0,0,0,0,0,124131,0,0,0,96622.89844,0,128355,0,145365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131468,105698,79497.79688,0,0,0,0,0,0,0,121051,0,0,0,0,0,180211,0,0,0,0,0
337.1706_ 24.0996,0,0,0,0,33032.69922,0,0,0,0,0,101448,0,0,0,0,0,51711.10156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77457.70313,18970.5,87377.70313,0,0,0,0,0,0,0,0,0,32612.09961,0,0,107808,0,107610,0,0,28158,0,0,64399,0,0,0,0,100540,0,0,0,0,0,0,0,0,0,0,0,0,47844.10156,0,0,78504.60156,80838.5,0,0,0,0,0,0,0,0,0,0,0,91831.29688,0,0,0,133575,0,0,0,0,60245.69922,0,0,0,28675.40039,0,0,0,0,96049.89844,0
1069.2503_376.8040,0,0,0,0,951603,2139060,0,0,0,0,0,0,0,1134120,0,0,0,0,0,671910,0,0,1341230,0,0,0,34808.80078,0,0,0,1345540,0,0,0,0,0,0,0,0,632842,0,0,0,1003790,1142190,0,0,0,0,2048480,0,0,0,1044830,0,2167190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27351.30078,0,0,0,0,2132020,1228810,0,0,0,2285720,200891,0,0,0,0,0,1834590,901691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.6578_213.0551,0,0,0,0,0,30285.5,0,0,46116,0,0,35091.80078,0,351602,0,133573,0,82942.10156,0,0,0,0,105322,0,0,0,219574,0,0,0,81373.29688,0,0,0,0,0,0,0,197067,0,0,0,0,0,152709,67993.29688,0,0,0,0,0,0,0,0,0,0,53693.69922,56366.69922,0,0,0,0,0,69564,0,0,0,0,0,0,0,0,0,0,139980,0,0,0,0,85703.10156,0,79767,0,0,0,0,0,0,0,0,52329.60156,0,0,0,0,0,0,0,0,42069.69922,0,0,0,0,0,0,0,0
199.0040_895.1973,0,0,0,0,0,687220,0,0,0,0,0,0,0,760106,0,0,0,0,0,0,0,0,827419,0,0,0,1899880,0,0,0,740488,0,0,0,0,0,0,0,0,0,3275250,401438,0,0,0,0,0,0,0,1037580,0,0,0,0,0,950085,0,0,565540,0,0,1041930,0,0,0,302262,0,0,0,0,0,0,0,0,1788410,0,0,0,0,685919,0,0,0,0,707088,0,0,0,0,3812780,0,924806,0,0,0,0,0,0,4178290,1449820,0,0,0,0,0,0,0,1209770
548.3067_352.8340,0,0,0,0,0,778164,0,0,58390.60156,0,0,79971.70313,0,425520,0,54586.89844,0,0,0,0,0,0,0,138859,0,0,581376,0,0,0,561102,0,0,0,0,0,0,0,479682,0,0,0,0,0,417403,669186,0,0,0,0,0,0,0,546494,0,0,0,0,0,0,0,332381,0,0,0,0,0,0,0,0,0,0,0,806584,776297,0,0,0,0,701623,512553,51455.10156,0,0,746846,0,0,0,0,0,0,0,0,0,0,630226,0,0,0,0,0,0,0,0,0,0,0,0
462.1963_274.8932,0,0,0,0,0,0,67426.70313,0,0,0,0,0,0,0,320022,0,0,127826,0,0,0,0,0,0,0,0,34636.60156,0,124122,161470,0,0,0,0,0,0,0,288502,0,0,97660.29688,78499.20313,545644,0,0,0,0,0,0,157822,0,0,0,0,0,251216,0,0,179588,0,0,0,0,0,0,75403.89844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87497.39844,0,0,0,0,0,0,0,0,239937,0,0,0,0,0,0,39498,121643,0,0,0,404008,0,0,0,135584
375.2498_573.7595,0,0,0,0,0,0,0,79223.20313,158601,0,0,162567,0,0,0,0,0,0,0,0,0,0,0,123620,0,0,98320.20313,0,0,86082.70313,0,0,0,0,0,0,0,0,115377,74696.39844,0,91118.79688,0,0,78920.60156,0,0,0,0,0,0,0,0,69524.79688,0,0,0,0,0,0,0,0,72753.29688,0,111304,92121.70313,114991,0,0,0,0,0,0,0,94664.20313,0,0,0,0,0,70978.60156,0,0,0,0,95020.10156,0,0,0,0,0,0,0,117415,95860.89844,0,0,0,0,0,0,0,0,0,0,0,0,0
191.6258_171.7569,0,0,0,0,0,0,0,0,388714,0,0,0,248419,415186,0,1013320,0,295337,0,0,0,0,0,339987,0,524119,320960,0,0,0,0,0,0,0,0,0,0,0,354632,211404,0,0,0,0,0,0,0,0,0,0,0,0,0,172930,0,0,0,0,0,0,0,0,0,747342,0,0,622527,0,105873,0,0,212965,0,0,0,0,0,0,0,0,299790,0,0,0,0,163878,155684,0,0,0,0,0,0,641868,0,0,0,0,0,0,0,0,0,0,0,0,0,189775
590.7483_288.8243,0,0,0,0,0,0,0,0,600736,0,0,409392,0,118678,0,189272,0,0,0,149322,0,0,19267.19922,362207,0,234653,0,0,0,0,191022,0,0,0,0,0,0,0,77338.70313,0,0,0,0,0,0,0,0,163573,0,0,207423,0,0,0,0,0,203689,0,0,0,0,0,0,347312,225734,0,197908,0,0,0,66556.70313,0,0,0,48866.10156,0,0,0,0,0,0,362345,0,0,0,0,0,0,0,0,0,0,0,121410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405.2309_262.3592,0,0,0,0,0,0,0,0,151728,0,0,0,0,0,0,185087,0,0,0,0,0,251116,0,0,0,216286,0,0,0,0,0,0,0,0,182364,0,0,0,669707,131572,0,0,0,0,0,253417,0,0,0,0,0,0,0,140385,0,0,300442,0,0,0,0,0,0,340864,0,0,150285,0,0,0,0,569889,0,323124,824858,0,0,0,0,0,166904,86954.20313,0,0,0,120693,0,0,0,0,315634,0,0,0,0,283500,0,0,0,0,0,0,0,0,0,0,0,0
518.9031_325.5676,0,0,0,0,0,0,0,0,36503,0,0,0,113627,0,0,31645,0,0,0,116705,0,0,0,0,26758,0,114735,0,0,0,0,0,0,0,104703,0,0,0,0,90804.29688,0,0,0,0,64166.10156,154940,0,0,0,0,19807.09961,0,0,83016.10156,0,0,0,0,0,0,0,0,0,85155.70313,121707,0,0,0,0,0,0,0,0,189582,77729.5,0,0,0,0,0,74646.5,0,0,0,0,98419.60156,0,135271,0,0,0,0,0,0,0,94495.29688,0,0,0,0,0,0,0,0,0,0,0,0
460.7505_284.6806,0,0,0,0,0,0,0,0,58846.5,0,0,96648.79688,0,0,0,76098.60156,0,0,0,89334.70313,0,0,0,39365.19922,0,54727.10156,131422,0,0,0,96863.39844,0,0,0,0,0,0,0,103144,61378.60156,0,0,0,0,0,0,0,17436,0,0,130750,0,0,0,0,0,57479.10156,110481,0,0,0,0,0,0,105707,0,106500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68429.60156,0,0,0,0,0,0,0,0,55435.30078,0,0,0,0,0,0,0,0,76628.5,0,0,0,0,0,0,0,27886.59961
617.3148_262.9739,0,0,0,0,0,0,0,0,35675.80078,0,0,50002.69922,0,24449.69922,0,0,0,54927.69922,0,156346,0,0,40628.5,0,0,52237.5,310178,0,0,0,27242.40039,0,0,0,0,0,0,0,90476.5,0,0,0,0,0,0,63359.10156,0,0,0,0,172312,0,0,0,0,0,0,32606.09961,0,0,0,0,0,0,119402,0,53875.5,0,0,0,0,0,0,39676.10156,0,0,0,0,0,0,0,86435.29688,0,0,0,0,0,0,0,0,62538.39844,0,0,36999.80078,0,60343,0,0,0,0,0,0,0,0,0,0,0,0
487.2499_238.6455,0,0,0,0,0,0,0,0,402067,0,0,369497,0,34905,0,28532.59961,0,0,0,0,210574,0,118481,0,0,332927,465934,0,0,0,103095,0,0,0,0,0,0,0,215558,0,0,0,156469,0,0,0,0,0,0,0,691562,0,0,0,0,0,65610.70313,95017.10156,0,0,0,0,0,1050140,133080,0,0,0,0,0,189197,0,0,0,280034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803381,0,0,0,0,0,0,0,0,0,0,0,177323,0,0,0,0,0
667.3298_315.8525,0,0,0,0,0,0,0,0,121962,0,0,0,0,244195,0,76905.60156,0,0,0,0,0,0,232734,0,0,54490.39844,44893.19922,0,0,0,316548,0,0,0,0,0,0,0,50631.89844,0,0,0,0,0,83440.60156,123204,0,0,0,0,0,0,0,20415.80078,0,0,19900,0,0,0,0,0,0,112104,74850.29688,0,94421.79688,0,0,0,0,0,0,0,52060.69922,0,0,0,0,0,0,133741,0,0,0,92490.60156,0,0,0,0,0,0,0,124440,0,33157,0,0,0,0,0,0,0,0,0,0,0,0
460.9843_ 22.4566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56139,100626,0,92652.10156,87305.10156,0,0,70110.5,0,0,0,0,0,0,110846,0,0,0,0,0,0,0,0,69282.60156,123346,0,0,0,0,21883.69922,0,0,0,0,0,0,0,0,0,0,0,0,0,92399.10156,0,0,0,0,214850,66682.29688,127853,0,0,0,124879,0,0,115589,0,0,0,0,0,0,0,0,0,110620,0,0,0,0,106585,0,0,0,0,0,0,132389,68312,0,0,0,0,0,0,0,0,120761,0,0,0,0
239.1194_184.2697,65700.20313,0,81573.89844,195462,0,0,0,0,0,310076,190880,0,0,0,0,0,57409.69922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263245,0,0,0,0,0,0,0,0,0,296050,0,0,0,0,139754,239530,0,0,0,0,0,0,0,110868,0,0,0,0,0,0,89924.89844,0,0,0,0,0,0,0,306940,0,64291.60156,0,0,0,0,0,159085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268499,0,0,0,90642.29688,102833,101513,0
179.1198_ 48.2364,432265,0,166728,0,0,0,0,0,0,0,45630.60156,0,0,0,0,0,80602.5,0,0,0,0,0,0,0,0,0,0,109471,0,0,0,80477.89844,0,22093.09961,0,0,97220.39844,0,0,0,0,0,0,0,0,0,64507.30078,0,101429,0,0,0,0,0,0,0,0,0,0,0,107273,0,0,0,0,0,0,90230.70313,0,0,0,0,0,0,0,49528.30078,72923.79688,433239,0,0,0,0,0,86094.60156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58659,0,0,0,119338,93086.29688,0,0
289.1608_208.9769,113718,0,206939,0,0,0,0,0,1185370,0,59715.69922,689662,0,0,0,0,0,0,0,816821,0,0,0,865775,0,1189250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725060,252370,0,0,0,0,0,0,941536,130078,0,0,0,0,0,0,0,134961,0,0,0,0,0,0,0,0,0,0,0,0,132782,0,0,0,0,422625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263996,0,0,0,0,0,0,0,122694,141718,0,0,0,69707.70313,0,0
192.0828_134.0440,126601,0,211201,0,0,0,0,0,0,89113.5,344968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119635,0,0,0,0,150868,0,0,0,0,0,0,98373.39844,0,0,0,0,341814,0,0,0,0,0,242012,0,0,0,0,0,133801,0,0,0,0,0,0,143494,0,115450,0,0,0,0,0,151420,0,79084.39844,0,0,0,0,0,58130.39844,0,0,0,0,265008,0,0,0,38331.19922,0,0,0,0,277234,0,0,0,0,0,0,0,0,34793.19922,0
369.1566_271.9989,153143,0,0,0,0,27147.5,0,0,0,0,97609.39844,0,0,0,0,0,0,0,0,0,0,0,35072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91967.89844,0,0,0,0,0,145476,0,423276,0,324121,0,0,0,0,100472,0,0,0,0,0,0,0,0,0,0,0,0,0,44276.5,0,0,0,0,0,91725.20313,74998.20313,0,0,261700,0,37482.30078,156605,0,0,0,97919.10156,0,0,0,102900,0,0,0,0,0,0,0,0,82481.20313,0,0,0,0,0,0,0,0,0,36408.39844
345.2284_276.5292,779908,0,242315,0,0,0,0,0,128488,0,0,0,0,274286,0,263044,0,142528,0,0,0,0,297201,0,0,0,124777,0,0,0,0,0,0,111937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148670,0,0,0,0,0,29668.5,138194,0,0,0,0,0,66550.29688,131977,0,109619,0,0,0,0,0,0,0,108159,0,0,431737,0,0,0,290936,0,0,0,0,0,0,0,0,42415.80078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.1126_ 85.3084,518305,0,548993,0,19242.40039,0,0,0,0,0,92745,0,0,0,0,0,186503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130053,0,0,0,0,77114.10156,0,0,0,0,0,0,0,0,0,729970,0,0,0,0,0,0,0,0,0,0,0,0,0,190873,0,0,0,0,0,0,228012,0,97558.79688,0,0,66417.39844,0,0,167849,100463,586661,182230,0,0,0,0,144708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197465,164676,0,0
167.0976_ 33.5778,216083,0,210251,0,0,0,0,0,0,0,65394,0,0,0,0,0,22743.09961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31616.5,58473.5,0,0,0,140823,0,0,0,0,0,0,0,0,0,58479.80078,0,62612.30078,0,0,2441530,0,0,0,0,0,0,0,0,35361.10156,0,0,0,0,0,0,65342.89844,0,0,0,0,38865.69922,0,0,0,94443.29688,211207,0,0,0,0,0,23429.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49719.5,0,0,0,151460,92528.20313,0,0
269.1577_255.2222,802384,0,231659,0,0,0,0,0,117691,0,28135.90039,0,0,0,0,0,41349.5,0,0,0,0,0,0,116203,0,0,0,0,0,0,0,30595,0,0,0,0,63305.30078,0,0,0,0,0,0,0,0,0,130500,0,0,0,0,0,0,0,0,0,0,0,0,0,103612,0,0,66167,0,0,0,118290,0,0,0,0,0,0,176436,0,63416.80078,803968,0,0,0,174859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102506,0,0,0,193478,488085,0,0
291.1455_254.5482,809211,0,606901,0,0,0,0,0,0,0,445926,82930.20313,0,0,0,0,49329.10156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511192,0,0,0,0,65380.39844,0,0,0,0,0,0,0,86589.29688,0,36007.30078,0,37857.5,0,0,0,0,0,0,0,0,0,0,0,143371,0,0,0,0,0,0,427666,0,17150.90039,0,0,69435.10156,0,0,0,433669,521561,0,103990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403863,97873.39844,0,0
256.0982_102.4558,174730,0,99867,536631,0,0,0,0,0,0,497697,0,0,0,0,0,982856,0,0,0,0,0,0,0,0,0,0,946245,0,0,0,194231,0,289606,0,0,554806,0,0,0,0,0,0,0,0,0,496554,0,847674,0,0,0,0,0,0,0,0,0,0,0,135315,0,0,0,0,0,0,257231,0,0,0,0,287108,0,0,172376,0,122198,0,0,0,0,0,158578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719309,483099,0,0
339.1358_212.3717,819259,0,629942,0,0,0,0,0,0,0,475018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598155,0,0,0,0,56060.10156,0,0,0,0,0,0,0,0,574671,0,0,424319,0,0,0,0,0,0,0,0,0,0,0,0,0,208333,0,0,0,0,582973,0,0,0,0,34956.69922,628322,0,95300.79688,284402,722424,0,0,98844.89844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522998,204522,0,0,0,0,0,0,0,627285,627352,0,0
153.0930_ 46.9611,98862.79688,0,87419.5,0,0,0,0,0,290524,0,76646.10156,266336,0,0,0,0,42547.5,0,0,0,0,0,0,269350,0,0,0,0,0,0,0,74895.70313,0,0,0,0,47667.19922,0,60176.39844,0,0,0,0,0,0,0,101040,0,85485.60156,0,0,0,0,0,0,0,0,0,0,0,137622,0,0,0,0,0,0,69309.60156,0,0,0,0,0,0,0,0,157891,146959,0,0,0,0,0,118054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193739,88398.60156,0,0
138.0549_ 35.3220,0,162862,0,0,0,0,0,0,0,0,0,126707,81348.70313,161486,0,0,0,0,0,0,0,0,133157,0,204658,0,0,0,0,0,177930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116249,0,187687,0,0,103611,0,0,133669,0,0,0,0,0,0,0,0,243873,0,0,0,0,0,0,0,0,120578,0,138108,0,0,0,0,0,0,45993.10156,0,0,0,0,0,117635,73999,0,0,0,0,0,0,0,114764,199175,0,0,0,0,0,0,0,0,0,0,0
624.0328_  9.8519,0,169352,0,0,0,0,0,0,186676,0,0,176650,0,0,166749,0,0,0,0,0,0,179386,0,199042,168069,0,0,0,170769,0,0,0,0,0,0,0,0,0,176683,173597,0,0,171804,0,0,0,0,0,0,0,0,171813,0,0,0,0,0,0,0,0,0,0,0,0,0,175183,0,172473,0,0,0,181759,0,0,0,0,0,0,0,0,0,0,0,0,0,179744,183432,0,0,0,0,0,0,0,0,0,187532,0,0,0,0,0,0,0,0,0,157298,0
434.1225_132.7380,0,0,0,375383,0,0,0,0,0,0,0,0,0,0,0,0,552821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637687,894310,0,0,449088,0,0,0,0,0,0,1032320,0,0,0,0,254731,0,0,74596.60156,0,0,0,0,0,0,0,829691,461893,0,0,0,0,0,0,0,0,370976,0,0,0,0,0,130411,0,0,114314,0,0,0,0,581063,0,0,0,186605,0,0,0,0,975472,0,0,0,0,0,0,0,1021940,120970,0,0,0,0,328630,0
1099.4585_374.0546,0,0,0,0,146438,0,0,0,0,0,0,0,0,25707.90039,0,0,0,0,0,0,0,0,0,0,0,141128,36435.19922,0,0,0,0,0,0,269384,0,0,0,0,0,0,0,0,103566,161769,120043,0,0,0,0,0,152452,0,0,123557,0,0,156108,137856,0,279594,0,0,0,0,0,0,0,0,0,0,0,0,290242,136438,38170.69922,0,0,0,0,0,117674,0,0,0,0,0,0,0,0,0,0,0,150590,0,0,119404,0,0,0,0,0,0,0,0,0,0,0,0
