#OTU ID	CWB1	MRM1	CWB3	FPP2	FWB2	MWB2	RPP1	RPB2	BRM1	FRR2	CRR1	BRM2	SPB2	BWB3	RRR2	BRR1	CPP2	MRR1	MPB1	SRM1	SPP3	BPP3	BWB1	BRM3	MRM3	SRR2	BWA1	CWA3	RPP3	RPB3	BWB2	CPB3	CWA1	FWA1	SPB3	MPB2	CRM3	RRR1	BWA2	SRM3	RWA3	RRM2	MPP3	FWB1	SWB2	SWA3	CRR3	MRM2	CRR2	RWB1	SRR1	FRM3	FRR3	SWB1	FPB3	RWB2	MRR2	MRR3	RRM1	FWA3	CPP3	MWA3	MPP2	BRR2	BPB1	RRM3	BPB2	CRM2	MPB3	FRR1	SPP1	BPP1	FWA2	SWA1	BWA3	FPP1	CPB2	CWB2	FPP3	MWB3	SWB3	BRR3	RPP2	CPP1	MWB1	SRM2	BPP2	SPB1	FPB1	RWA2	SRR3	RWB3	FWB3	BPB3	RPB1	SWA2	MPP1	FPB2	RWA1	MWA1	CWA2	FRM1	SPP2	RRR3	CRM1	CPB1	FRM2	MWA2
319.1615_ 63.6568	538.2779574	0	258.5596385	217.6196184	0	0	0	0	0	451.4655507	371.3789097	0	0	0	0	0	106.8242234	0	0	0	0	0	0	0	0	0	0	179.5549718	0	0	0	348.4572812	0	0	0	0	545.5933009	0	0	0	0	0	0	614.507972	0	0	460.5660788	0	243.651001	0	0	281.7727314	64.81923816	0	0	0	0	0	0	0	553.084914	0	0	0	0	0	0	198.2617645	0	506.4709836	0	0	0	0	0	130.0496907	785.5501174	110.7840795	253.0010838	0	0	0	0	598.4213285	0	0	0	0	0	0	0	0	353.6688153	0	0	0	0	0	0	0	440.9979392	338.6473132	0	0	157.1390559	156.1216816	367.2376402	0
327.1559_294.2421	946.7882137	0	1086.133347	0	473.7713993	0	0	0	0	335.7517638	412.7990538	0	0	0	0	0	311.2181533	0	0	0	0	0	0	0	0	0	0	619.7591828	0	0	0	934.944176	656.8904429	177.9189235	0	0	144.8396223	0	0	0	0	0	0	508.7925266	0	0	413.8246934	0	351.6562745	0	0	453.9618367	334.5887128	0	0	0	0	0	0	550.5873093	0	0	0	0	0	0	0	483.6404127	0	314.7561913	0	0	267.396839	0	0	0	785.5556205	1071.829929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374.0027802	0	0	0	0	0	0	0	919.2382264	315.1150974	0	0	312.1011679	2002.873979	769.7839922	0
449.2133_258.1149	1564.991366	454.4517323	1764.43454	0	0	0	0	0	238.960287	0	0	0	0	344.1577364	0	0	0	61.19418156	0	360.1710071	0	0	102.6087742	0	0	0	353.6682072	0	0	0	437.2348278	1774.17047	0	0	0	0	0	0	1042.130671	391.82848	0	0	0	2379.69214	0	0	0	427.5967472	0	0	83.23642357	0	0	0	0	0	0	0	0	163.3510694	0	71.4311015	0	0	68.00904233	0	61.44098665	1571.719023	0	0	0	0	0	0	911.5750579	0	2203.561933	1627.819622	0	0	0	0	0	0	0	311.5167854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1160.837134	2209.174331	940.1719295	0
574.1362_202.1208	0	543.205946	0	0	0	0	0	0	0	0	0	0	792.9690029	0	0	234.7009225	0	1333.45938	1975.663841	547.6010136	0	526.5676401	286.4378812	0	494.8699925	615.8056048	0	0	0	0	0	0	0	0	0	596.3619532	0	0	0	1409.733349	0	0	0	0	331.7599745	481.7272506	0	0	0	0	488.7769227	0	0	648.0658171	0	0	702.4586536	765.6813493	0	0	0	0	250.4234538	0	0	0	0	0	764.2338855	0	0	512.6066597	0	726.5493501	0	0	0	0	0	482.6445757	277.6258817	663.4332813	0	0	0	561.4427063	0	0	0	0	0	0	0	0	0	1255.328616	0	0	0	0	0	0	0	0	0	0	0	1325.923724
131.9617_895.8777	0	919.3981668	0	0	0	3594.32273	1543.920291	0	1056.252948	0	0	0	0	3336.855681	1340.137501	1070.364545	0	0	0	0	0	0	3425.420252	0	0	0	1869.018293	0	1530.55432	0	3235.338359	0	0	0	0	0	0	0	0	0	23443.66982	2140.040602	0	0	0	0	0	0	0	4458.252174	0	0	0	0	0	4278.860048	0	275.6650539	2584.415588	0	0	5966.992418	0	1055.589582	0	682.3363465	0	0	0	0	0	0	0	0	7693.541985	0	0	0	0	3020.641117	0	0	0	0	1347.13114	0	0	0	0	27686.57676	0	4801.083392	0	0	0	0	0	0	36725.5676	6984.510002	0	0	0	0	0	0	0	2184.907517
359.7238_227.4011	0	234.8573662	0	0	0	0	0	0	418.7713899	0	0	215.028242	0	785.2298509	0	196.6327856	0	356.6777714	0	589.3071707	0	374.0357301	729.0387836	279.2901995	102.3363545	0	204.1870571	0	0	0	56.9801744	0	0	0	0	0	0	0	197.3467504	509.7657955	0	0	0	0	305.0482148	0	0	0	0	0	0	0	0	363.977244	0	0	0	105.6031078	0	0	0	0	0	312.7923701	425.2760503	0	893.7317981	0	0	0	0	341.4325259	0	0	180.9241693	0	0	0	0	0	332.5835282	471.6428165	0	0	0	554.4335095	320.4234521	0	0	0	0	0	0	448.4936141	0	0	0	0	0	0	0	0	0	0	0	0	0	0
475.2649_260.3709	0	1400.046228	0	0	0	3766.958891	0	0	1989.06103	0	0	1609.523501	0	3163.26725	0	0	0	0	0	1015.553815	0	909.870653	3101.435965	0	0	0	223.3606464	0	0	0	2160.540363	0	0	0	0	0	0	0	0	893.9581359	0	0	0	0	3295.966697	420.5543026	0	0	0	0	0	0	0	4988.408877	0	0	2086.759582	0	0	0	0	0	0	0	657.3208305	0	846.2564935	0	0	0	0	0	0	0	0	0	0	0	0	0	2668.370758	497.3031049	0	0	0	714.9808491	1215.778629	773.5152261	0	0	0	0	2819.162306	565.8918475	0	436.5001148	1262.192579	1332.950651	0	766.8345742	0	0	0	0	0	0	0	0
460.3227_438.9289	0	447.5206203	0	0	0	0	0	0	226.3144033	0	0	223.5067672	0	0	0	60.13255989	0	301.5852808	0	96.7620771	0	0	0	266.9186213	483.6340042	0	185.2256432	0	0	0	0	0	0	0	0	0	0	0	0	113.858823	205.4174585	0	0	73.14101824	235.8487447	0	0	347.3041075	0	649.9935026	0	0	0	69.62710387	0	0	425.9893314	101.583312	58.44331394	0	0	0	0	172.3738148	0	181.449003	0	0	0	0	0	0	0	0	44.23404197	0	0	0	425.7885977	0	250.0526296	70.82536221	0	0	0	390.6381895	0	0	0	0	0	0	0	0	0	0	0	69.02438864	284.0830279	0	0	0	0	0	0	0	0	0
1106.4931_370.4221	0	107.3123708	0	0	0	0	0	0	103.2473525	311.9075699	0	137.7485883	0	0	0	0	0	104.5741399	0	265.1937971	0	0	0	92.2274966	74.44139039	207.9695756	0	0	0	0	0	0	0	286.2230318	0	0	0	0	0	254.462537	0	0	0	0	0	0	0	128.2684161	0	0	173.4737469	239.3358084	338.6585974	0	684.5922728	0	75.40633008	104.2199855	0	278.3382275	0	0	0	0	141.0453941	0	0	0	0	301.907474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264.2009328	0	0	487.3614871	0	223.523296	0	0	149.1340799	0	0	0	522.4086557	0	0	0	250.1164673	0	0	0	0	273.000337	0
1408.3994_293.4014	0	0	0	862.2296306	0	0	0	829.1547399	0	0	0	0	659.532455	0	0	0	0	0	1029.144698	0	718.2093369	1001.44969	0	0	0	0	0	0	0	891.0634161	0	0	0	0	489.8436541	1146.829916	0	0	0	0	0	0	1023.335081	0	0	0	0	0	0	0	0	0	0	0	553.3178181	0	0	0	0	0	0	0	831.1526002	0	735.5256435	0	804.5238795	0	1064.350049	0	1097.506731	855.656223	0	0	0	845.2526491	0	0	686.9655439	0	0	0	932.4892484	0	0	0	805.7051438	469.0578785	695.9213579	0	0	0	0	599.5548885	1047.030614	0	1064.358768	594.5949753	0	0	0	0	940.2815641	0	0	0	0	0
471.2288_299.1631	0	0	0	0	0	213.5422314	0	0	0	0	0	432.8341249	0	278.8832514	0	161.0948999	0	0	0	0	0	0	152.5464631	0	0	0	173.3141182	0	0	0	172.1868048	0	0	0	0	0	0	267.7911541	134.001823	0	0	200.4688704	0	0	0	702.1717548	0	0	0	0	0	100.3488513	0	0	0	0	153.7988147	0	0	0	0	423.0038049	0	215.1004728	0	0	0	0	223.066373	0	0	604.8705263	0	331.2497614	690.8273545	0	0	0	0	264.0014456	0	0	0	0	183.3209069	0	0	0	233.8519843	0	167.0272683	0	0	0	0	986.5738736	0	0	0	373.1675282	0	0	0	284.4672027	0	0	112.0056606	564.0265408
764.3792_235.1764	0	0	0	0	0	0	0	0	317.7233861	0	0	132.382032	71.13204676	0	0	351.3683139	0	601.1703069	506.3069926	475.2297496	0	0	0	323.5627878	0	427.651138	0	0	0	0	463.2862575	0	0	0	272.3423519	964.3214741	0	0	0	530.8858155	242.8526615	72.17757011	0	0	0	684.2649935	0	0	0	0	547.7141056	0	0	0	0	0	0	0	0	0	0	0	0	791.4282242	141.5159895	0	286.2695371	0	0	0	0	0	0	203.9837403	197.7046006	0	0	0	312.6241725	552.7545985	0	405.2199385	445.0742163	0	0	0	0	0	0	0	0	0	0	0	0	375.5338242	0	604.5464337	0	0	0	0	0	0	0	0	0	0
514.2994_277.6348	0	0	0	0	0	0	0	0	1505.171158	0	0	1153.310897	528.1944565	1073.662384	0	1598.1729	0	471.4259892	0	992.1988411	751.0875673	120.1607189	105.6901465	323.9153413	0	1007.154334	0	0	0	0	788.1815056	0	0	0	69.27581202	0	0	0	303.2714791	694.3912343	0	0	0	0	0	0	0	261.5497103	0	0	0	0	0	0	0	0	285.830832	0	0	0	0	0	0	811.553539	0	0	0	0	0	0	0	741.6116158	0	0	456.2118029	0	0	0	0	44.96643914	0	540.4984104	0	0	0	554.720318	121.3552709	0	0	0	610.0774159	0	0	300.5944569	0	0	0	0	0	0	0	0	644.0903262	0	0	0	0	0
896.4237_372.0207	453.9231195	0	483.7341198	0	0	0	0	0	187.2216334	0	247.5385078	199.8781516	0	0	0	0	0	0	0	543.5619518	0	0	0	174.7818056	145.168408	0	0	0	0	0	204.9871397	0	0	0	0	0	0	0	0	373.9569285	0	0	0	0	106.9214419	0	370.7217337	0	71.0101307	0	149.5116698	423.2278712	401.349271	0	0	0	0	153.3802806	0	489.8386676	0	0	0	0	52.92914829	0	0	0	0	338.8189444	0	0	506.6275342	0	91.05413036	0	0	464.8326586	0	0	0	0	0	0	0	467.7066487	0	0	0	0	0	0	0	52.83119333	0	0	0	598.0613813	0	0	0	0	0	0	0	0	456.2190167	0
284.1686_183.2353	1080.205163	0	707.4378574	1077.926558	0	0	0	0	0	643.7145294	1853.925191	0	0	0	0	0	2435.229225	0	0	0	0	0	0	0	0	0	0	583.1925868	0	0	0	1564.534059	2429.496914	558.9629916	0	0	1564.679534	0	0	0	0	0	0	347.1152911	0	0	1445.651503	0	1440.126458	0	0	623.633646	755.9057295	0	0	0	0	0	0	197.136423	836.9795875	0	0	0	0	0	0	955.9842391	0	654.180902	0	0	942.1905753	0	0	0	679.1988185	770.1731945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2147.926699	450.1389202	0	0	358.1654091	765.6908292	0	0
241.1537_ 37.3220	922.4460081	0	1312.143906	478.8151459	0	0	0	0	0	536.6970332	1169.107569	0	0	0	0	0	298.1675899	0	0	0	0	0	0	0	0	0	0	708.093928	0	0	0	972.7566872	771.4431892	0	0	0	1134.711045	0	0	0	0	0	0	0	0	0	1275.029225	0	1059.360927	0	0	0	889.0427829	0	0	0	0	0	0	327.0903432	415.572833	0	70.38761303	0	0	0	0	634.4140192	61.60418774	471.0165768	0	0	0	0	0	443.1793114	851.5367896	724.742484	484.0059538	0	0	0	0	535.8476921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	794.1367181	0	0	0	876.7467383	1188.968697	0	0
255.1168_ 95.6185	210.9804132	0	536.2143118	4350.022451	0	0	0	0	0	388.461639	450.4474961	0	0	0	0	0	779.4439908	0	0	0	0	0	0	0	0	0	0	266.7974928	0	0	0	1056.354419	9196.719763	0	0	0	994.0743331	0	0	0	0	0	0	0	0	0	937.4649561	0	476.500355	0	0	234.3194728	468.6152689	0	0	0	0	0	0	0	402.7492107	0	0	0	0	0	0	330.3545073	0	371.4731706	0	0	0	0	0	4657.518612	426.0402352	288.4280209	0	0	0	0	0	359.5889949	0	0	0	0	0	0	0	0	1399.169195	0	0	0	0	0	0	0	791.3196608	255.1569543	0	0	1051.932673	308.5180827	1627.905579	0
211.1231_133.5807	642.203762	0	419.7516978	1373.413267	70.98343797	0	0	0	0	0	435.2132494	0	0	0	0	0	475.7102854	0	0	0	0	0	0	0	0	0	0	1176.22234	0	0	0	1042.13332	816.6180992	174.4686944	0	0	405.88732	0	0	0	0	0	0	0	0	0	438.9866916	0	368.257808	0	0	0	0	0	0	0	0	0	0	676.0347473	335.834217	0	0	0	0	0	0	1801.244933	0	2269.837001	0	0	895.5650692	0	0	238.1458044	577.7727195	851.0633378	268.8899299	0	0	0	0	365.9537561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395.6302033	0	0	720.6080026	554.3638742	215.9330855	0
270.1343_ 61.3297	172.9232497	0	357.8123779	318.9546303	0	0	0	0	0	680.1360536	203.7548755	0	0	0	0	0	320.2141847	0	0	0	0	0	0	0	0	0	0	632.5926135	0	0	0	265.6064595	1305.336076	181.0863076	0	0	329.5028985	0	0	0	0	0	0	0	0	0	2061.612892	0	2307.122858	0	0	0	812.2653947	0	0	0	0	0	0	650.8115322	876.4866788	0	0	0	0	0	0	339.7200542	0	722.4581374	0	0	0	0	0	251.3280577	308.7285824	106.8396284	476.7065299	0	0	0	0	446.7560923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	615.0831774	0	0	0	206.7127261	308.3608454	636.8336165	0
256.1162_112.3378	2950.780775	0	2080.077871	1319.310336	0	0	0	0	0	0	3334.043867	0	0	0	0	0	793.7829042	0	0	0	0	0	0	0	0	0	344.6755038	674.7122666	0	0	0	580.1835925	0	793.1025699	0	0	2498.148437	0	0	0	0	0	0	0	0	0	430.241214	0	3818.38699	0	0	0	1532.62693	0	0	0	0	0	0	825.0597732	2690.513838	0	0	0	0	0	0	396.1078693	0	1219.815663	0	0	268.2969707	0	0	2265.080782	2250.64024	3298.935283	458.9957835	0	0	194.3331472	0	3851.135612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1787.775781	0	0	0	4249.728476	2526.39438	0	0
266.1510_ 58.0863	1557.790073	0	1265.737958	460.2571601	0	0	0	0	0	645.7254855	308.4580023	0	0	0	0	0	1874.574547	0	0	0	0	0	0	0	0	0	0	657.4958901	0	0	0	345.2981676	607.5205008	203.3656011	0	0	426.5446447	0	0	0	0	0	0	0	0	0	1727.188204	0	1649.109661	0	0	0	496.2728063	0	0	0	0	0	0	355.6762209	532.6825729	0	0	0	0	0	0	2563.292973	0	518.9745759	0	0	236.1537467	0	0	1011.75512	563.4593733	245.5603469	317.1280686	0	0	0	0	2725.044854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592.4264933	0	0	0	2180.07399	346.3593764	0	0
394.1839_242.7931	1672.577528	0	142.7957409	0	0	0	0	0	0	519.0509917	2039.259763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217.4108928	168.7850779	0	0	0	541.4045548	0	149.0667795	0	0	240.2446486	0	312.0033275	0	0	0	0	0	0	0	148.3696249	0	98.9107872	0	0	567.5132557	513.9826299	0	0	0	0	0	0	316.0393126	671.1369484	0	0	292.1845082	257.8782171	0	0	1043.131068	0	334.1083584	0	0	150.6628534	0	0	0	508.4088289	173.9661133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667.1847275	71.85142539	0	0	188.1203708	3241.135327	0	0
672.1832_349.8206	0	222.2908093	0	0	0	0	0	0	218.5679998	0	0	231.8322234	0	0	0	234.7933854	0	0	0	391.8174353	0	384.986254	101.3525865	180.4226621	170.5349167	0	79.9897974	0	0	0	94.48984714	0	0	0	0	0	0	0	103.9893763	327.2919074	0	0	0	0	0	0	0	188.0672494	0	0	201.266861	0	0	0	0	0	210.0317885	0	0	0	0	0	0	0	319.5551044	0	146.8327009	0	0	0	340.1356025	366.8182747	0	0	263.3497469	0	0	0	0	0	0	295.9763934	0	0	0	406.9460194	390.4623574	0	0	0	213.2049402	0	0	141.1898585	0	0	0	0	0	0	0	0	216.3678445	0	0	0	0	0
862.4603_330.4760	0	194.3650343	0	0	0	0	0	0	248.6863862	0	0	271.6842786	325.4083268	0	0	264.2705619	0	0	0	309.751475	0	209.146187	0	362.5470731	340.4490358	0	338.2518916	0	0	0	0	0	0	0	283.6049132	0	0	0	237.387374	346.3275349	0	0	657.269229	0	0	0	0	171.1600205	0	0	0	326.5610037	0	0	0	0	118.8499831	111.2363821	0	0	0	0	486.6963123	243.3210762	0	226.1995307	0	0	0	0	0	199.1294743	0	0	390.3726021	0	0	0	0	0	0	0	0	0	0	331.8701244	0	338.919057	0	0	0	0	0	0	0	0	489.9819482	0	0	0	0	334.8173199	0	0	0	0	0	0
759.9008_290.0210	0	376.5439307	0	0	0	458.1430555	0	0	363.4483142	0	0	623.5617414	297.1051942	578.6792492	0	491.0034929	0	0	0	429.4916417	0	198.2864347	649.5718139	0	415.822031	229.0741155	0	0	0	0	692.2250217	0	0	0	0	0	0	0	0	500.9680673	0	0	0	0	0	0	0	0	0	0	288.715369	0	0	0	0	0	377.8425769	0	0	0	0	1104.436683	53.98793955	259.7298926	0	0	0	0	382.7529086	0	0	406.458875	0	1122.761445	1052.995001	0	0	0	0	0	0	408.8033292	0	0	0	0	123.7562891	0	0	0	279.2903968	0	0	0	0	0	0	0	0	961.8984179	0	0	0	0	0	0	0	0
464.7484_279.7109	0	94.50204719	0	0	0	125.0027401	0	0	0	0	0	0	0	0	0	0	0	381.6253456	0	201.1507277	0	175.262598	0	66.82516947	0	263.2869331	378.43262	0	0	0	131.3617365	0	0	0	307.6511406	0	0	0	308.8912157	145.2893706	0	0	0	0	185.0165473	0	0	0	0	0	448.5108638	0	0	145.5832732	0	0	271.784873	0	0	0	0	0	0	197.0091745	291.0835854	0	90.13951565	0	0	0	203.7318719	294.2080781	0	0	567.0628526	0	0	0	0	0	0	0	0	0	0	96.47633462	334.52554	272.2764462	0	0	536.0263813	0	0	137.1831798	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644.0331_346.4701	0	168.4706876	0	0	0	0	0	0	238.3080893	0	5467.150429	143.6565005	0	0	0	256.6215675	10561.53838	0	0	0	191.7519655	0	200.3515179	254.0470273	0	0	167.7087905	11852.83257	0	0	320.9517678	0	0	0	119.0735986	0	9387.363547	0	0	233.7041726	0	0	228.4204245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11668.83671	0	0	0	0	0	0	8497.250919	0	0	298.8649937	0	0	473.3403308	0	0	0	0	0	0	103.6296701	154.657003	0	10524.54804	0	0	0	0	0	0	0	0	0	0	0	0	199.1875494	0	0	0	11889.25359	0	203.9914812	0	6796.456085	0	0	0
937.2674_286.4563	0	0	0	205.2096523	0	0	0	164.9317203	0	0	0	0	204.0936623	0	0	0	0	0	515.6982972	0	186.8417154	243.8556236	0	0	0	0	0	0	323.4852293	169.249708	0	0	0	0	162.3712525	319.8376673	0	0	0	0	0	0	358.8846831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223.994746	0	305.7488885	0	309.3093889	0	401.2645905	0	292.9694293	280.2899736	0	0	0	209.1018065	0	0	748.6249048	0	0	0	340.1720354	0	0	0	309.4727343	187.4659683	184.2195861	0	0	0	0	382.4043066	156.4081136	0	342.2517829	0	0	0	0	0	342.2036648	0	0	0	0	0
619.3187_272.6865	0	0	0	588.2327243	0	90.83444849	0	0	439.2898516	1066.609549	0	129.3230889	0	0	0	324.7528646	0	421.341605	0	0	0	0	188.6006004	401.8534024	0	0	958.1525657	0	0	0	0	0	0	0	0	0	0	0	235.6087871	156.0943837	0	0	0	0	163.8331402	0	0	0	0	0	358.8209834	0	0	129.5629006	0	0	0	0	0	0	0	0	0	144.9773063	395.4614157	0	360.1424265	0	0	0	0	0	0	128.4863951	335.1323112	0	0	0	0	71.90272589	151.6791835	348.5035975	0	0	406.8932672	0	0	0	0	0	462.9071878	0	0	133.9228155	0	232.5991971	0	0	0	0	0	0	0	0	0	0	0	0
596.1817_261.1728	0	0	0	0	813.7307778	0	0	0	0	1152.903572	377.3896309	0	0	0	178.7583506	0	0	0	0	776.6210304	0	0	0	0	632.9486074	0	0	305.5599644	0	0	245.9079594	0	0	353.1647061	0	0	0	1536.345538	0	0	0	1203.623191	0	681.4000713	0	396.0551091	0	589.7456751	370.3012847	0	422.8002038	880.874397	0	0	672.7337342	0	0	0	0	0	0	0	0	0	0	179.3998605	0	0	0	0	0	0	273.9032213	0	0	0	206.1595111	0	0	0	0	0	0	0	0	0	0	0	729.5634005	0	0	0	0	0	0	0	0	803.4375425	0	0	0	262.2054712	0	571.3188135	0	199.508691	790.8506161	0
360.1778_258.5641	0	0	0	0	0	0	0	229.2007789	424.8757478	0	0	359.0474353	0	149.3920965	115.081974	372.5376978	0	0	0	0	0	0	117.0481275	111.642346	0	0	291.1489388	0	290.3927779	580.0883747	97.70301063	0	0	0	0	0	0	138.8357163	224.9073737	0	0	0	0	0	208.4596887	0	0	0	0	409.9588923	92.49099149	0	0	0	0	0	0	0	331.8647386	0	0	0	0	408.015744	85.56153935	0	192.2856148	0	0	0	0	0	0	0	1375.032154	0	0	0	0	0	0	479.7121355	0	0	0	0	0	0	0	0	0	0	0	182.3609415	362.6783854	0	0	0	684.0505488	0	0	0	0	356.1076835	0	0	0	0
302.2050_269.1851	0	0	0	0	0	0	0	0	196.5123417	0	0	211.4572559	0	270.2117274	0	0	0	0	0	153.2461278	0	0	50.40846962	70.54511645	0	0	89.37272544	0	0	0	191.442711	0	0	0	0	0	0	211.4718699	243.4671186	0	398.2325402	0	0	0	0	387.6832561	0	0	0	0	165.8861163	0	0	0	0	154.7456943	0	144.2992816	0	0	0	0	0	196.6441514	247.6381081	0	154.4435623	0	0	0	0	0	0	208.6122473	179.8815668	0	0	0	0	0	0	115.1355833	301.2175514	0	0	0	163.5042611	0	0	214.8297533	0	71.59652184	0	227.1856775	0	0	0	0	514.4883043	0	0	0	0	0	0	0	0	0
888.2880_304.8701	0	0	0	0	0	0	0	0	5049.432424	0	0	5776.653303	0	0	7551.212441	5448.354006	0	4630.232597	0	0	0	0	0	5340.847081	7495.584232	7024.130819	0	0	0	0	0	0	0	0	0	0	0	8000.666476	0	7160.236467	0	9897.232334	0	0	0	0	0	7028.549082	0	0	5833.881128	0	0	0	0	0	5504.394095	3974.635865	10919.99497	0	0	0	0	4498.778153	0	9258.575704	0	0	0	0	0	0	2176.703301	0	0	0	0	0	0	0	272.567359	4914.816155	0	0	0	6338.920394	0	0	0	0	6194.123676	0	0	0	0	0	242.663388	0	0	0	0	313.6921115	0	9667.480473	0	0	602.9291072	0
427.2529_216.2102	0	0	0	0	0	0	0	0	530.4375999	0	0	0	686.5602104	158.8102928	0	160.8165902	0	0	0	847.5724599	0	437.3558584	367.3435969	434.0747617	0	0	208.4093488	0	0	0	346.040979	0	0	0	765.0334505	0	0	0	0	0	0	0	0	0	472.4111778	792.0834197	0	0	0	0	377.9223377	0	0	637.958845	0	0	0	202.6854254	0	0	0	0	0	155.9315708	710.7590966	0	0	0	0	0	0	488.0410212	0	824.6475285	0	0	0	0	0	0	536.4329113	479.2474867	0	0	0	954.2495705	431.5707489	804.9261224	0	0	508.2724065	0	0	571.1223176	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1071.9768_391.5105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1197.940407	1555.626091	0	1796.178867	0	0	0	0	0	0	0	1029.472557	3914.40744	0	0	0	0	0	0	2387.541183	0	0	0	1851.11354	3181.578027	0	1649.617552	0	0	0	0	876.3539993	0	0	0	0	1139.1866	0	0	0	0	0	2126.344655	2211.741832	0	3200.797111	0	2119.267631	0	1455.388743	0	0	0	0	0	0	0	0	2669.283002	990.1270655	4807.473621	0	0	0	0	0	0	1796.957306	0	0	0	0	0	0	0	1654.556177	1022.516315	0	0	0	0	842.8040918	0	0	1879.658153	2659.281969	0	0	0	1330.572871	0	0	0	2661.923153
696.3688_292.9652	5663.4995	4277.116678	5847.097303	0	10122.10256	11419.17813	0	0	9954.243991	0	0	3454.691015	0	7097.83305	0	398.7832955	0	0	0	0	0	0	7684.432798	0	4453.403733	0	0	0	0	0	10443.50821	0	0	0	0	0	0	0	0	0	0	0	0	11474.8814	9841.884374	338.3552475	0	4620.490648	0	0	0	0	0	9591.666607	0	4042.31929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3875.782157	0	0	0	0	7851.499473	12866.6969	300.6691026	0	0	11454.19735	0	0	0	0	0	0	6055.064365	0	221.3309855	0	599.8849451	0	0	0	0	0	0	0	0	0	0	0	0
214.1140_100.3504	352.5384579	0	337.8305498	141.9370562	0	0	0	0	0	384.1363063	496.2976755	0	0	0	0	0	807.0056147	0	0	0	0	0	0	0	0	0	0	1339.33152	0	0	0	880.3513135	5765.292341	375.8074985	0	0	746.6527816	0	0	0	0	0	0	0	0	0	490.6851266	0	1182.970693	0	0	0	450.0095083	0	0	0	0	0	0	429.0932718	778.2288893	0	0	0	0	0	0	767.8157345	0	350.9148633	0	0	370.963646	0	0	347.9254464	899.6496638	363.0846943	0	0	0	0	0	632.3710467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	754.6534027	0	0	0	644.2372691	930.0163055	0	0
283.1483_ 81.8040	5247.66853	0	6046.307	0	0	0	0	0	0	0	104.6530674	0	0	0	0	0	6624.189352	0	0	0	0	0	0	0	0	0	0	1101.493514	0	0	0	417.0275894	440.224691	5955.110736	0	0	9088.053348	0	0	0	0	0	0	0	0	0	103.7408273	0	317.0021913	0	0	2808.281805	1460.702869	0	0	0	0	0	0	6085.575347	310.9937398	0	0	0	0	0	0	5924.130604	0	0	0	0	6673.436765	0	0	3974.932575	9610.798381	1769.862009	0	0	0	0	0	941.4976284	0	0	0	0	0	0	0	0	3445.964352	0	0	0	0	0	0	0	269.9084326	2714.374085	0	0	1612.591177	2203.119447	0	0
354.1216_166.3218	1660.632767	0	1619.707565	0	900.7294733	0	0	0	0	688.3058088	552.7497659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1931.800497	0	622.6041516	0	0	420.536358	0	0	0	0	0	0	920.9078688	0	0	1332.546351	0	628.1976387	0	0	615.5462951	699.4416052	0	0	0	0	0	0	647.2703499	107.3217725	0	0	0	0	0	0	245.4779334	0	564.0026074	0	0	603.2859052	0	0	0	0	1687.783726	602.2877763	0	0	0	0	302.7888656	0	0	0	0	0	0	0	0	841.7699387	0	0	0	0	0	0	0	0	586.2874865	0	0	1378.335108	2009.742504	580.0602128	0
239.1304_ 59.8655	273.5741758	0	2469.66121	2453.224292	0	0	0	0	0	1800.95484	2285.284446	0	0	0	0	0	3138.549989	0	0	0	0	0	0	0	0	0	0	1800.722813	0	0	0	514.5097085	3947.45542	776.8757789	0	0	817.0667165	0	0	0	0	0	0	0	0	0	2667.126452	0	1784.760853	0	0	0	1669.845921	0	0	0	0	0	0	994.6372888	4519.355559	0	0	0	0	0	0	1076.802262	0	0	0	0	671.5477095	0	0	293.0044924	4137.800731	982.929791	178.2198043	0	0	0	0	5401.850598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639.1540536	0	0	0	2539.602276	4396.485188	0	0
