#OTU ID	BWB3	BRR1	RRR2	SPB2	BRM2	RPB2	RPP1	MWB2	FWB2	CRR1	FRR2	BRM1	SWA3	CWB1	FPP2	CWB3	MRM1	BWA1	RPB3	RPP3	CWA3	MRM3	BRM3	SRR2	BPP3	BWB1	CPP2	SPP3	MPB1	MRR1	SRM1	RRM2	RWA3	SRM3	MPB2	RRR1	CRM3	SPB3	FWA1	BWB2	CPB3	FWA3	MRR3	RRM1	MRR2	FRR3	RWB2	FPB3	SWB1	CRR2	RWB1	CRR3	MRM2	SWB2	FRM3	SRR1	FWB1	FWA2	BPP1	FRR1	SPP1	MPB3	BWA3	BPB2	CRM2	MPP3	BRR2	RRM3	BPB1	CPP3	MPP2	MWA3	BPP2	SWA2	CWA1	CPP1	RPP2	SRM2	MWB1	CPB2	FPP1	FPP3	BRR3	MWB3	SWB3	BWA2	CWB2	RPB1	MPP1	RWB3	SRR3	BPB3	FWB3	RWA2	SPB1	FPB1	SWA1	MWA2	FRM2	CPB1	CRM1	RRR3	SPP2	FPB2	RWA1	CWA2	FRM1	MWA1
267.1342_ 61.2046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000592726063553	0.0	0.0	0.0	0.000519510319764	0.00062668033203	0.00600426063814	0.0	0.0	0.0	0.0	0.00118040087935	0.0	0.0	0.0	0.0	0.0	0.000908614552065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063831351266	0.0	0.0	0.0	0.000709099154597	0.000405669045785	0.0	0.0	0.0	0.0	0.0	0.00151766435524	0.0	0.0045696040381	0.0	0.000675584906781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000977646749429	0.0	0.0	0.0	0.0	0.00125156646731	0.00662159067269	0.0	0.0	0.0	0.0	0.000656036735848	0.000750373422366	0.0	0.0	0.0	0.0	0.000685106802376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00148802049433	0.0	0.0	0.0	0.000393862369568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
365.1995_241.7786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000869209055662	0.0	0.0	0.00423345801051	0.00407814061359	0.0	0.00122606024175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00060751487517	0.0	0.000561422574976	0.0	0.000913123065362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010548337434	0.0	0.00126723081978	0.0	0.0	0.000625543698093	0.0	0.000977439353065	0.000587849108546	0.0	0.0	0.0	0.0	0.0	0.0	0.000545209874442	0.0	0.0	0.0	0.0	0.0	0.0	0.0059282388276	0.0	0.00226988242907	0.0	0.0	0.0	0.0	0.0	0.00103371200642	0.0	0.0	0.0	0.0	0.0	0.000928849697264	0.00134830696102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00189531672757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00520597061964
1080.5086_392.6547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00308390051148	0.0	0.0	0.0	0.0	0.0062601813331	0.0	0.000624024407543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00391326434303	0.0	0.0	0.0	0.0	0.0	0.00537307460295	0.0	0.0	0.00551144150191	0.0	0.0	0.0	0.000856620166604	0.0	0.0	0.0	0.0	0.0	0.0	0.00242890703478	0.0	0.0	0.0	0.0	0.00544467405692	0.0	0.0	0.0	0.0	0.00543658144751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00346146742851	0.0	0.00273011867518	0.0	0.0	0.000703149919541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0145781953639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00371332098935	0.0	0.0	0.00299400301215	0.00476718089513	0.000659639675292	0.0	0.0	0.0	0.0	0.0	0.00263074364644	0.0	0.0	0.00474269161588
310.2596_225.6049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00101032476382	0.000686807857561	0.0	0.0	0.0	0.0	0.0	0.0	0.000370618493135	0.0	0.000509912610435	0.0	0.0	0.000858457254174	0.0	0.0	0.0	0.00011407064214	0.0	0.0	0.0	0.0	0.0	0.0	0.000646645124952	0.0	0.0	0.000660151123339	0.000786751596762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033920553401	0.0	0.0	0.0	0.0	0.000493200167852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000781435341928	0.0	0.000789703640224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000960409237595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000297095644723	0.00265444830944	0.00405075419328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010819625698	0.0	0.0	0.000993772474543	0.00055597993451	0.0	0.0	0.0	0.0	0.0	0.0	0.0
188.1193_ 58.1802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000612424790682	0.000365960605848	0.000545379677274	0.0	0.0	0.0	0.0	0.0015949755219	0.0	0.0	0.0	0.0	0.0	0.0018621850282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000359693003258	0.0	0.0	0.0	0.000812395588202	0.0	0.0	0.0	0.0	0.0	0.00102159504084	0.0	0.0	0.0	0.00104974342665	0.00116498929987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000653002343369	0.0	0.0	0.0	0.0	0.00113162517299	0.0	0.0	0.0	0.0	0.0	0.00185665292917	0.0	0.0	0.0	0.00172008853621	0.0	0.000542558957199	0.0	0.000538392802585	0.0	0.0	0.00158495455881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000971920311175	0.000540330750075	0.0	0.0	0.0	0.0	0.00173155817879	0.0	0.0
478.9517_227.3521	0.000380574691854	0.000319902972629	0.0	0.0	0.000285140502902	0.0	0.0	0.0	0.0	0.0	0.0	0.000260862740567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000251194699914	0.0	0.0	0.000209770852654	0.0	0.0	0.0	0.000340425764992	0.00059984263815	0.0	0.0	0.000601344246962	0.0	0.0	0.0	0.0	0.0	0.000415438726365	0.0	0.0	0.00030328909704	0.0	0.000293045147261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000225262267096	0.00105920519555	0.0	0.0	0.000272220344918	0.0	0.000526198968627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000672270772572	0.0	0.0	0.0	0.0	0.000339054156821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000946487649468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
808.3394_321.2548	0.00188975132785	0.0	0.0	0.0	0.0	0.0	0.0	0.00162276189964	0.00130247192462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000614959951936	0.0	0.00169870426914	0.0	0.0	0.00107505148935	0.0	0.0	0.0	0.0	0.0	0.00109761134129	0.0	0.0	0.0	0.0	0.00224325671847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000697237262399	0.000639266541504	0.00144129184543	0.0	0.0	0.0	0.0	0.000807315308595	0.0	0.0	0.0	0.0	0.0	0.0	0.00094460636246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00187574391192	0.00106903739466	0.0	0.0	0.0	0.0	0.0	0.000720678274659	0.0	0.00144030207422	0.0	0.0	0.0	0.0	0.0	0.000639004546309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000703066125531	0.0
567.1902_ 87.2621	0.00332242832152	0.0	0.0	0.0	0.0035626200918	0.0	0.0	0.0	0.0	0.0	0.0	0.00358430645371	0.00215587522032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430536235753	0.0	0.0	0.00392497099677	0.0	0.0	0.0	0.0	0.0	0.0	0.00150107158836	0.00265437946983	0.0	0.0	0.0	0.0	0.0	0.00428249732647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00265065899513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00359456243186	0.0	0.0	0.0	0.00307415078765	0.0	0.00284848675837	0.0	0.0	0.0	0.0	0.00216152021757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00360281355707	0.00125922969948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00311668127538	0.0	0.00157313001803	0.0	0.0	0.00200861051461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123.9644_896.3688	0.00365608502292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00981025003509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00424007969094	0.0	0.0	0.0	0.0	0.0	0.00237140616948	0.0244309424262	0.0	0.0	0.0	0.0	0.0	0.0	0.00436880529149	0.0	0.0	0.0	0.00308411838853	0.0	0.0	0.00481631111306	0.0	0.0	0.0	0.00534709251209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00897842104063	0.0	0.0	0.0	0.0	0.000739819723281	0.0	0.0	0.0	0.0074565772034	0.0	0.0	0.0	0.0	0.0	0.0	0.00145867388353	0.0	0.0	0.0	0.0	0.00344683399926	0.0	0.0	0.0	0.0	0.0	0.00559412937821	0.0	0.0	0.0	0.0274604666351	0.0	0.0	0.0	0.00683153677518	0.0	0.0	0.0	0.0	0.0	0.0	0.032140592171	0.0	0.0	0.00800630257599
180.1265_209.2780	0.00345937635417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000494790130023	0.0	0.00134219663075	0.000776561788208	0.0	0.000768978073163	0.0028222888042	0.0	0.0	0.00518141456753	0.000816417640797	0.0	0.00119018765443	0.0	0.0	0.0	0.0	0.0	0.0	0.000130414606045	0.0	0.0	0.0	0.0	0.0	0.000988931712018	0.0	0.0	0.0	0.0	0.0	0.000516036197019	0.000513795209116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000735772847091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00261732560219	0.0	0.0	0.0	0.0	0.00222728913897	0.0	0.0	0.0	0.0	0.00216313077477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00208274556236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000354320388628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1071.7262_393.0981	0.0	0.00170674062985	0.00121618243484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000827618975138	0.0	0.0	0.0	0.0	0.00375437496124	0.0	0.0	0.0	0.0	0.0	0.00095509816714	0.0	0.0	0.0	0.0	0.0	0.00165549811922	0.0	0.0	0.0	0.0	0.0	0.00132448699193	0.0	0.0	0.00230623626665	0.0	0.0	0.0	0.00219317545775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000993919473387	0.0	0.00250672840984	0.0	0.0	0.0	0.0	0.00419635381882	0.0	0.0	0.0	0.00139857929933	0.0	0.0	0.0	0.0	0.0	0.0	0.000855892560512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014814717024	0.0	0.0	0.00357493966261	0.0	0.0	0.0	0.0	0.000726500011732	0.0	0.0	0.0	0.0	0.0	0.000875514247663	0.0	0.0	0.0	0.0	0.00125938008384	0.0	0.0	0.0	0.0	0.0	0.0
539.2592_292.5267	0.0	0.00143670575958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000296384684302	0.000739416070327	0.0	0.0	0.0	0.00012513481558	0.00177120033778	0.0	0.0	0.0	0.0	0.000454131305191	0.00118715870953	0.0	0.000531184061795	0.0	0.0	0.0	0.0	0.000461665155753	0.0	0.0	0.000216994919784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00099814130607	0.0	0.00113626213131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00188514901697	0.0002393091629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00193166783041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000638851076377	0.0	0.0	0.00140779429776	0.0	0.0	0.0	0.0	0.0	0.000517178436754	0.0	0.0	0.0	0.0	0.000579677013936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
138.0739_ 42.4371	0.0	0.0	0.0	0.000500640431891	0.0	0.0	0.0	0.00123100081002	0.0	0.0	0.0	0.0	0.00048360174291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000754717585931	0.0	0.000375663009188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000409352393995	0.0	0.000475182428459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000745849691602	0.00072387134557	0.0	0.0	0.0	0.0	0.0	0.000528762647076	0.0	0.0	0.0	0.0	0.000776804300101	0.0	0.0	0.0	0.0	0.000658895809342	0.000733588424613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000799653629608	0.000679682828163	0.0	0.0	0.0	0.000573165264589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000586994193136	0.0	0.0	0.0	0.0	0.0	0.000743948111752	0.0	0.0	0.0	0.0	0.000642622757702
184.0920_ 38.7221	0.0	0.0	0.0	0.000607706286988	0.0	0.0	0.0	0.000772866467516	0.0	0.000472865405432	0.0	0.0	0.0	0.00203272995172	0.0	0.000515810985063	0.0	0.0	0.0	0.000592397032066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000702809926096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000892660902621	0.0	0.0	0.000586603157103	0.000398732849669	0.0	0.000708325258572	0.0	0.0	0.0	0.00067920231861	0.0	0.0	0.0	0.0	0.000455504601603	0.0	0.0	0.000558693002164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000534093115922	0.0	0.0	0.0	0.000456676099808	0.0	0.0	0.000759686990277	0.0	0.0	0.0	0.0	0.000480062577331	0.0	0.0	0.0	0.0	0.00103915242171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
937.2656_289.1854	0.0	0.0	0.0	0.0	0.0	0.000836911982392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00101763054057	0.0	0.0	0.0	0.000824778803172	0.000506355146299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000705584804282	0.000330321853441	0.0	0.0	0.0	0.0	0.0	0.000351335287225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000181667182421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003406887496	0.0	0.0	0.00135679937417	0.0	0.00117181898229	0.0	0.000634134762894	0.0	0.0	0.000203452049194	0.0	0.000382180265198	0.0	0.000755322252934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000767913420792	0.000207508986744	0.0	0.0	0.00024708082103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000803650396341	0.0	0.0	0.0	0.0	0.0
855.9495_326.2654	0.0	0.0	0.0	0.0	0.0	0.0029759351088	0.0	0.0	0.0	0.0	0.0	0.00136645314885	0.0	0.0	0.0	0.0	0.0	0.0	0.00545201386876	0.0	0.0	0.00686764659519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00508925414544	0.00651123950428	0.0	0.00496393126694	0.002279558107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00527396974895	0.0	0.0	0.0	0.00228069712966	0.00558137316404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004954636778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00168184829492	0.0	0.0	0.0	0.0	0.0	0.0	0.00546496156708	0.00101345171776	0.0	0.00533470516834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00165253870686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049989473999	0.0	0.00199548528651	0.0
285.1462_216.4276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00158807108182	0.0	0.0	0.0	0.00195013370196	0.0	0.002543668976	0.0	0.0	0.0	0.0	0.0018419457093	0.0	0.0	0.0	0.0	0.0	0.00171210865695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033246136953	0.0	0.0	0.0	0.000871956315145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000668529605903	0.0	0.000833502195619	0.0	0.0	0.0	0.0	0.0	0.000796602721873	0.0	0.0	0.0	0.0	0.0	0.0	0.00340580569549	0.0	0.0	0.0	0.0	0.00227937110668	0.0	0.0	0.0	0.0	0.00386292488664	0.00245457652458	0.0	0.0	0.0	0.0	0.000238896500051	0.0	0.0	0.0	0.0	0.0	0.00309688866411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00177173540209	0.00190370134849	0.0	0.0	0.0	0.0	0.00190302827425	0.0	0.0
213.1244_ 57.2593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000663021967106	0.000775353783819	0.0	0.0	0.000410821707351	0.0	0.000952034325768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00552598119464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00126229196033	0.0	0.0	0.0	0.0	0.000863504114048	0.0	0.0	0.0	0.000417228219413	0.0	0.0	0.0	0.0021053402199	0.0	0.000418664887921	0.0	0.0	0.0	0.0	0.0	0.00103848700907	0.0	0.000765660845243	0.0	0.0	0.0	0.0	0.000505217096135	0.0	0.0	0.0	0.0	0.00191801384165	0.0	0.0	0.0	0.0	0.0	0.00616352377425	0.0	0.0	0.0	0.0	0.000302140149045	0.0	0.0	0.0	0.0	0.0	0.000927135870008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000610182389688	0.00037107774384	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254.1288_ 61.2208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112251688762	0.0	0.0	0.0	0.00102424498722	0.0	0.000976987048114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000238702544214	0.0	0.0	0.0	0.000940299553944	0.0	0.0	0.00148622271335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00217365904852	0.0	0.00332855926977	0.0	0.0	0.0	0.0	0.0	0.0	0.000341697830771	0.0	0.0	0.0	0.0	0.0	0.00104463790918	0.0	0.0	0.0	0.0	0.000315564358536	0.0	0.0	0.000310164954472	0.0	0.0	0.00193779548219	0.0	0.000291614386438	0.0	0.0020162375498	0.0	0.0	0.0	0.0	0.0	0.0	0.000883738884919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00182790323544	0.00151487030418	0.0	0.000893120451235	0.0	0.0	0.0	0.0	0.0
237.0966_ 53.1941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00176397741867	0.000967559414946	0.0	0.0	0.00326209249283	0.0	0.0009084427333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000952919210682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027796921397	0.0	0.000558837112415	0.0	0.00213281493474	0.00149565403898	0.0	0.0	0.0	0.000834359641854	0.0	0.0	0.0	0.00897145895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000879416222326	0.0	0.0	0.0	0.0	0.00209874011916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00252665628386	0.0	0.0053420194535	0.0	0.0	0.0	0.0	0.0016175784505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000515630938635	0.0044834420433	0.00173762011292	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.2931_307.9584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000518654927147	0.0	0.0	0.0	0.0	0.0	0.000384053856533	0.0	0.0	0.0	0.0	0.000389716237451	0.000400050725749	0.000381650293376	0.0	0.0	0.0	0.0	0.0	0.000107899212203	0.0	0.0	0.0	0.000535680927384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000347038017967	0.0	0.000405037835364	0.000883746784759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000208946735195	0.0	0.0	0.0	0.000437010458581	0.0	0.0	0.0	0.0	0.0	0.0	0.000591139359918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000473534027068	0.0	0.0	0.0	0.0	0.000218348727997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000409962436702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000345904015169	0.0	0.0	0.000144685088117	0.0	0.0	0.0	0.0	0.000959025448316	0.0
865.9719_301.4878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0130107999033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00211553032426	0.0	0.0	0.00617690729816	0.0	0.0	0.0	0.0	0.00175194298235	0.0	0.0	0.00217183349055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00804254706983	0.0	0.0	0.0	0.0	0.00620028478018	0.0	0.0010036062293	0.0	0.00289972278937	0.0	0.0	0.0	0.00240968860658	0.00970667818078	0.00353616350122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0175017548906	0.0	0.00913062431485	0.0	0.0	0.0	0.00193660224563	0.0	0.0	0.0	0.0	0.0	0.0	0.00742510465162	0.0115523899207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00877211388086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013471096894
1079.1881_381.1276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000307579287649	0.000640100452483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000723218496221	0.00125121802198	0.000594563963717	0.0	0.0	0.0	0.0	0.0	0.000546825331678	0.0	0.0	0.0	0.0	0.00114002973474	0.0	0.0	0.00105821069989	0.0	0.0	0.0	0.00106355227829	0.0	0.000464033700906	0.0	0.0	0.0	0.0	0.00056756555156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00127545492377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00105970976935	0.0	0.000429902990175	0.0	0.0	0.0	0.00141496549114	0.0	0.0	0.0	0.00053072612302	0.0	0.0	0.0	0.000773522005116	0.0	0.0	0.0	0.0	0.0	0.0	0.000553635401775	0.0	0.0	0.000640049937086
502.2762_290.8693	0.00100687218627	0.0	0.0	0.0	0.000604213894189	0.0	0.0	0.000525725172223	0.0	0.0	0.0	0.0	0.00100561417034	0.0	0.0	0.0	0.0	0.000908262941381	0.0	0.0	0.0	0.0	0.0	0.00129673791058	0.0	0.000451394883778	0.0	0.0	0.0	0.0	0.00104335507719	0.0	0.0	0.000832288290343	0.0	0.0	0.0	0.0	0.0	0.00160075300692	0.0	0.0	0.000769797234727	0.0	0.0	0.0	0.0	0.0	0.000361351965843	0.0	0.0	0.0	0.0	0.0	0.0	0.00153963424727	0.0	0.0	0.0	0.0	0.0	0.0	0.00105717384625	0.0	0.0	0.0	0.00223352146257	0.0	0.0	0.0	0.0	0.0	0.0	0.000473956770794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00130090086317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000341891874925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
379.9231_262.2154	0.000739133028319	0.000774945959147	0.0	0.0	0.000550020753396	0.0	0.0	0.0	0.0	0.0	0.0	0.000609442409371	0.0	0.0	0.0	0.0	0.0	0.00109871441934	0.0	0.0	0.0	0.0	0.00063499599105	0.0	0.0	0.000895485227339	0.0	0.0	0.0	0.000451439641013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000822234504456	0.0	0.0	0.000583612983402	0.0	0.000498950879352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000490634689908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000897178328241	0.0	0.0	0.0	0.0	0.000634094946528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000632076503159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00066169340923	0.0	0.00029873204256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000490665325989
